Material;Storage Location;User Name;Time of Entry;Material Document;Posting Date;Quantity;Unit of Entry;Amt.in loc.cur.;Material Description;Entry Date;Supplier
170020;SK20;ZYLAK;20:11:15;5004809689;03.02.2023;2 000;PC;950,90;Spring;03.02.2023;5554
W000078112;SK20;JOB-BATCH;20:11:16;5004963170;09.03.2023;4 000;PC;13 259,28;BMW G31-G21 RWS Bearing Cylinder;09.03.2023;8036
W000027442;SK20;JOB-BATCH;20:11:20;5005607187;01.08.2023;480 000;PC;80 246,40;Washer Locking GRIFFAX;01.08.2023;4299
W000080429;SK20;JOB-BATCH;20:11:20;5004963171;09.03.2023;960;PC;2 182,68;Pivot shaft_fi12x97,5_M10_r-s;09.03.2023;8036
W000034506;SK20;JOB-BATCH;20:11:21;5004733107;17.01.2023;768;PC;38 919,59;Motor MNG2 W000050496;17.01.2023;124272
W000083537;SK20;JOB-BATCH;20:11:23;5004963172;09.03.2023;3 200;PC;6 594,59;Shaft fi12x98 M10 r-s;09.03.2023;8036
107807;SK20;JOB-BATCH;20:11:24;5005637923;14.08.2023;100;PC;2 560,60;Pivot;14.08.2023;300598
107809;SK20;JOB-BATCH;20:11:24;5005637923;14.08.2023;25;PC;703,09;Pivot;14.08.2023;300598
107932;SK20;JOB-BATCH;20:11:24;5005637923;14.08.2023;75;PC;2 128,61;Pivot;14.08.2023;300598
109691;SK20;JOB-BATCH;20:11:24;5005637923;14.08.2023;50;PC;942,45;Pivot;14.08.2023;300598
W000026316;SK20;JOB-BATCH;20:11:24;5005637923;14.08.2023;500;PC;1 737,88;Blade nozzle PIN Daimler;14.08.2023;300598
W000028379S1;SK20;JOB-BATCH;20:11:24;5005637923;14.08.2023;175;PC;4 808,03;Pivot assy;14.08.2023;300598
W000028380S1;SK20;JOB-BATCH;20:11:24;5005637923;14.08.2023;125;PC;3 613,95;Pivot assy;14.08.2023;300598
W000083544;SK20;JOB-BATCH;20:11:27;5004963173;09.03.2023;4 000;PC;9 192,84;Shaft fi12x115,8 M10 r-s;09.03.2023;8036
W000087870;SK20;JOB-BATCH;20:11:34;5004963174;09.03.2023;2 400;PC;6 360,24;Pivot shaft_fi12x114.65_M10x1,5_r-s BR46;09.03.2023;8036
W000024370;SK20;JOB-BATCH;20:11:36;5004710796;11.01.2023;3 360;PC;5 115,23;Retainer_L170_24/9_fi6/4,5_T2,0;11.01.2023;59062
W000106052;SK20;JOB-BATCH;20:11:37;5004963175;09.03.2023;700;PC;2 985,44;Pivot_Shaft_fi14x72,7_M10_r-s;09.03.2023;8036
W000016507;SK20;JOB-BATCH;20:11:45;5004710797;11.01.2023;10 000;PC;9 279,20;Rod adaptor_Gen2V2_12x4_a35_LHD_3,3_t1,5;11.01.2023;59062
183086A;SK20;JOB-BATCH;20:11:49;5004951854;07.03.2023;2 500;PC;632,15;Water connector;07.03.2023;52616
W000026299;SK20;JOB-BATCH;20:11:49;5004951854;07.03.2023;4 032;PC;4 413,23;Cap;07.03.2023;52616
W000026314;SK20;JOB-BATCH;20:11:49;5004951854;07.03.2023;144;PC;157,62;Cap;07.03.2023;52616
W000076006;SK20;JOB-BATCH;20:11:49;5004951854;07.03.2023;2 880;PC;2 604,33;Cap - Arm Head LHD DS;07.03.2023;52616
W000076127;SK20;JOB-BATCH;20:11:49;5004951854;07.03.2023;1 800;PC;2 692,82;Cap - Arm Head LHD PS;07.03.2023;52616
W000076128;SK20;JOB-BATCH;20:11:49;5004951854;07.03.2023;1 680;PC;2 963,37;Cap - Arm Head RHD PS;07.03.2023;52616
W000086347;SK20;JOB-BATCH;20:11:49;5004951854;07.03.2023;330;PC;3 493,47;BMW G31 RWS Pivot Housing Striker Assy;07.03.2023;52616
W000086351;SK20;JOB-BATCH;20:11:49;5004951854;07.03.2023;1 800;PC;21 467,57;Pivot Housing Striker Assy BMW G21 RWS;07.03.2023;52616
W000088524;SK20;JOB-BATCH;20:11:49;5004951854;07.03.2023;800;PC;875,33;Cap BR463 rear;07.03.2023;52616
W000091970;SK20;JOB-BATCH;20:11:49;5004951854;07.03.2023;456;PC;445,09;Arm Head Cap BR463 FWS;07.03.2023;52616
W000030722;SK20;JOB-BATCH;20:11:50;5005536767;10.07.2023;360;KG;32 682,24;Grease;10.07.2023;54841
W000027011;SK20;JOB-BATCH;20:11:52;5004710798;11.01.2023;14 400;PC;3 061,15;Tertiary bow_PIN_L104_50/50;11.01.2023;59062
53841237;SK20;KUDZIAJ;20:11:54;5005181951;21.04.2023;20 000;PC;1 253,60;Sleeve  O-Ring Type;21.04.2023;173783
54115137;SK20;KUDZIAJ;20:11:54;5005181951;21.04.2023;720;PC;5 720,42;Crank;21.04.2023;173783
54115197;SK20;KUDZIAJ;20:11:54;5005181951;21.04.2023;720;PC;9 757,00;Crank;21.04.2023;173783
54841997;SK20;KUDZIAJ;20:11:54;5005181951;21.04.2023;5 000;PC;2 600,39;Hose guide;21.04.2023;173783
54842567;SK20;KUDZIAJ;20:11:54;5005181951;21.04.2023;1 170;PC;1 602,11;Cap;21.04.2023;173783
54843707;SK20;KUDZIAJ;20:11:54;5005181951;21.04.2023;36 000;PC;5 514,66;Rain cap pivot shaft fi-12;21.04.2023;173783
54844087;SK20;KUDZIAJ;20:11:54;5005181951;21.04.2023;1 404;PC;3 091,97;Cap;21.04.2023;173783
W000022389;SK20;KUDZIAJ;20:11:54;5005181951;21.04.2023;72 000;PC;3 965,76;Lamina insulation x=11,2 White;21.04.2023;173783
W000027872;SK20;KUDZIAJ;20:11:54;5005181951;21.04.2023;78 000;PC;4 369,56;Lamina insulation x=9,5 Black;21.04.2023;173783
W000090071;SK20;JOB-BATCH;20:12:00;5004676735;03.01.2023;10 800;PC;6 792,66;SFTP blade connector top;03.01.2023;52616
W000090073;SK20;JOB-BATCH;20:12:00;5004676735;03.01.2023;16 000;PC;4 917,28;SFTP blade connector bottom;03.01.2023;52616
54408517;SK20;JOB-BATCH;20:12:06;5004676736;03.01.2023;2 000;PC;837,52;Ball stud_x1_A12_a-r;03.01.2023;194613
W000038440;SK20;JOB-BATCH;20:12:06;5004710799;11.01.2023;4 800;PC;10 248,43;Motor crank R45 SB D16;11.01.2023;59062
W000031632;SK20;JOB-BATCH;20:12:07;5005109056;06.04.2023;7 680;PC;15 560,99;Pivot housing plast. X52 LHD-RHD PS;06.04.2023;105411
W000031653;SK20;JOB-BATCH;20:12:17;5004710800;11.01.2023;2 251;PC;13 083,05;Motor Crank;11.01.2023;59062
181707;SK20;JOB-BATCH;20:12:22;5004710801;11.01.2023;12 960;PC;5 449,03;Secondary bow_PIN_8p_L198_95/95;11.01.2023;59062
W000041151;SK20;JOB-BATCH;20:12:28;5005415929;12.06.2023;1 770;PC;68 885,73;Gear cover VM4R ACW;12.06.2023;9408
W000050623;SK20;JOB-BATCH;20:12:28;5005415929;12.06.2023;120;PC;4 792,98;Gear cover VM4R CW;12.06.2023;9408
W479595;SK20;JOB-BATCH;20:12:28;5005415929;12.06.2023;870;PC;35 939,37;Cover assy BR463 LHD 2019 soft;12.06.2023;9408
170020;SK20;ZYLAK;20:12:34;5004809690;03.02.2023;2 000;PC;950,86;Spring;03.02.2023;5554
W000067871;SK20;JOB-BATCH;20:12:53;5004951857;07.03.2023;15 840;PC;50 167,34;Gear wheel  VM4  knurled;07.03.2023;9821
W000078802;SK20;JOB-BATCH;20:12:53;5004951857;07.03.2023;14 400;PC;42 388,70;Output shaft assy 4 Poles;07.03.2023;9821
473375;SK20;JOB-BATCH;20:12:55;5005452989;20.06.2023;960;PC;19 726,53;Armature assy SW2K Atego Evobus;20.06.2023;4879
W000090151;SK20;JOB-BATCH;20:13:00;5005051592;27.03.2023;1 007;PC;16 715,90;Wiper blade flat LHD DS. UN;27.03.2023;4879
W000049713;SK20;JOB-BATCH;20:13:03;5005726441;08.09.2023;2 400;PC;1 273,82;Connector FB2 SL plastic neutral;08.09.2023;52616
W000071176;SK20;JOB-BATCH;20:13:05;5005452991;20.06.2023;1 683;PC;28 788,61;Aquablade UFB 650 GEN2V LHD;20.06.2023;4879
W000071177;SK20;JOB-BATCH;20:13:05;5005051593;27.03.2023;840;PC;12 767,36;Aquablade UFB 475 GEN2V LHD;27.03.2023;4879
W000075997;SK20;JOB-BATCH;20:13:12;5005452992;20.06.2023;1 800;PC;20 274,10;Flat Blade BR247 LHD DS;20.06.2023;4879
475663;SK20;JOB-BATCH;20:13:13;5005051594;27.03.2023;2 880;PC;68 998,06;Armature assy SW2L 12x40x0.5;27.03.2023;4879
188585;SK20;JOB-BATCH;20:13:14;5004951859;07.03.2023;8 500;PC;4 149,79;Crank;07.03.2023;83143
W000075411;SK20;JOB-BATCH;20:13:16;5005051595;27.03.2023;8 000;PC;36 235,92;Rubber_FB1_600_1CA2_CR extr;27.03.2023;4879
W000094175;SK20;JOB-BATCH;20:13:17;5005452993;20.06.2023;11 040;PC;9 736,29;Spline FB1 446 R3000 15N;20.06.2023;4879
W000026299;SK20;JOB-BATCH;20:13:18;5005726442;08.09.2023;2 880;PC;3 152,30;Cap;08.09.2023;52616
W000076006;SK20;JOB-BATCH;20:13:18;5005726442;08.09.2023;960;PC;868,11;Cap - Arm Head LHD DS;08.09.2023;52616
W000076127;SK20;JOB-BATCH;20:13:18;5005726442;08.09.2023;480;PC;718,08;Cap - Arm Head LHD PS;08.09.2023;52616
W000076128;SK20;JOB-BATCH;20:13:18;5005726442;08.09.2023;240;PC;423,34;Cap - Arm Head RHD PS;08.09.2023;52616
W000086347;SK20;JOB-BATCH;20:13:18;5005726442;08.09.2023;462;PC;4 890,86;BMW G31 RWS Pivot Housing Striker Assy;08.09.2023;52616
W000091970;SK20;JOB-BATCH;20:13:18;5005726442;08.09.2023;2 280;PC;2 225,44;Arm Head Cap BR463 FWS;08.09.2023;52616
W000094174;SK20;JOB-BATCH;20:13:21;5005452994;20.06.2023;7 680;PC;8 339,64;Spline FB1 646 R4000 14N;20.06.2023;4879
W000030722;SK20;JOB-BATCH;20:13:22;5005407980;07.06.2023;360;KG;32 682,24;Grease;07.06.2023;54841
W000078558;SK20;JOB-BATCH;20:13:22;5005051596;27.03.2023;1 044;PC;18 865,98;Aquablade UFB 650 GEN2V RHD;27.03.2023;4879
W000078557;SK20;JOB-BATCH;20:13:28;5005051597;27.03.2023;1 149;PC;18 252,59;Aquablade UFB 475 GEN2V RHD;27.03.2023;4879
W000107320;SK20;JOB-BATCH;20:13:33;5005051598;27.03.2023;1 444;PC;15 557,70;Flat Blade 550 MB RHD CrExt BR205 BR253;27.03.2023;4879
W536673;SK20;JOB-BATCH;20:13:37;5005051599;27.03.2023;420;PC;7 173,75;Blade DAF P10210 DS./PS LHD;27.03.2023;4879
W314268;SK20;JOB-BATCH;20:13:41;5005051600;27.03.2023;1 080;PC;11 597,62;Flat Blade 550 MBadaptor LHD CrExt;27.03.2023;4879
W314265;SK20;JOB-BATCH;20:13:45;5005051601;27.03.2023;1 080;PC;12 088,22;Flat Blade 600 MBadaptor LHD CrExt;27.03.2023;4879
916031;SK20;ZYLAK;20:13:48;5004809691;03.02.2023;448 000;PC;20 566,99;self-tapping screw M4x11 T20 VM4;03.02.2023;6817
W178777;SK20;JOB-BATCH;20:13:49;5005051602;27.03.2023;210;PC;6 814,76;Wiper blade flat L460 DS LHD H;27.03.2023;4879
W000104018;SK20;JOB-BATCH;20:13:51;5005051603;27.03.2023;720;PC;7 830,55;Blade PS LHD BR223;27.03.2023;4879
916631;SK20;ZYLAK;20:13:53;5004809692;03.02.2023;48 000;PC;10 451,52;Rivet;03.02.2023;6817
W000089978;SK20;JOB-BATCH;20:13:53;5005051604;27.03.2023;389;PC;14 573,12;Wiper blade flat LHD DS. H;27.03.2023;4879
920407;SK20;ZYLAK;20:13:58;5004809693;03.02.2023;96 000;PC;28 753,92;Rivet;03.02.2023;6817
W000076004;SK20;JOB-BATCH;20:13:58;5005051605;27.03.2023;919;PC;9 825,01;Flat Blade BR247 LHD PS;27.03.2023;4879
926378;SK20;ZYLAK;20:14:03;5004809694;03.02.2023;102 400;PC;16 651,93;self-tapping screw M6x16,6 T30;03.02.2023;6817
471637;SK20;JOB-BATCH;20:14:26;5005181969;21.04.2023;2 000;PC;3 065,82;Nozzle;21.04.2023;338180
W000090167;SK20;JOB-BATCH;20:14:26;5005181969;21.04.2023;400;PC;2 193,20;FLEX shaft W-T L-116 VS30;21.04.2023;338180
W000095710;SK20;JOB-BATCH;20:14:31;5005181970;21.04.2023;600;PC;3 314,98;FLEX shaft W-T L-134,5 V43x;21.04.2023;338180
W000017774;SK20;JOB-BATCH;20:15:41;5005568333;17.07.2023;120;PC;238,64;rod_9x4_Gen2D_352_x98_LHD DS;17.07.2023;10182
W633463;SK20;JOB-BATCH;20:15:45;5005818185;11.10.2023;75;PC;667,40;Pivot housing MMA CLA LHD PS;11.10.2023;30536
W640807;SK20;JOB-BATCH;20:15:45;5005818185;11.10.2023;96;PC;429,39;Pivot housing MMA CLA RHD DS;11.10.2023;30536
W643687;SK20;JOB-BATCH;20:15:45;5005818185;11.10.2023;25;PC;226,58;Pivot housing MMA CLA RHD PS;11.10.2023;30536
W000024358;SK20;ZYLAK;20:16:01;5004809695;03.02.2023;100 800;PC;41 893,18;Step rivet fi 6.0/4.6 L-26.3;03.02.2023;6817
28954;SK20;JOB-BATCH;20:16:08;5005568347;17.07.2023;2 400;PC;393,89;Tertiary bow_HPS_L84_39/39;17.07.2023;73812
28957;SK20;JOB-BATCH;20:16:08;5005568347;17.07.2023;864;PC;441,80;Secondary bow_HPS_8p_L205_73/73;17.07.2023;73812
28958;SK20;JOB-BATCH;20:16:08;5005568347;17.07.2023;440;PC;155,55;Secondary bow_HPS_8p_L160_79/73;17.07.2023;73812
184493;SK20;JOB-BATCH;20:16:08;5005568347;17.07.2023;960;PC;175,79;Tertiary bow_PIN_L95_45/45;17.07.2023;73812
926346;SK20;ZYLAK;20:16:08;5004809697;03.02.2023;90 000;PC;20 061,77;Pin;03.02.2023;6817
56104347;SK20;JOB-BATCH;20:16:08;5005568347;17.07.2023;1 800;PC;3 558,62;Retainer_L240_24/9_fi6/4,5_T2,0;17.07.2023;73812
926138;SK20;ZYLAK;20:16:13;5004809698;03.02.2023;150 000;PC;17 413,50;Pin;03.02.2023;6817
921619;SK20;ZYLAK;20:16:18;5004809699;03.02.2023;100 000;PC;27 366,75;Rivet;03.02.2023;6817
916031;SK20;ZYLAK;20:16:24;5004809700;03.02.2023;448 000;PC;20 558,72;self-tapping screw M4x11 T20 VM4;03.02.2023;6817
911972;SK20;ZYLAK;20:16:29;5004809701;03.02.2023;30 400;PC;21 853,51;Rivet;03.02.2023;6817
58310077;SK20;ZYLAK;20:16:35;5004809712;03.02.2023;150 000;PC;2 679,00;Pin fi_2,0 L_6,5 black (BTM);03.02.2023;6817
W000041151;SK20;KUDZIAJ;20:16:39;5005181974;21.04.2023;2 940;PC;114 420,36;Gear cover VM4R ACW;21.04.2023;9408
W000050623;SK20;KUDZIAJ;20:16:39;5005181974;21.04.2023;330;PC;13 180,65;Gear cover VM4R CW;21.04.2023;9408
W479595;SK20;KUDZIAJ;20:16:39;5005181974;21.04.2023;960;PC;39 657,22;Cover assy BR463 LHD 2019 soft;21.04.2023;9408
W479597;SK20;KUDZIAJ;20:16:39;5005181974;21.04.2023;120;PC;4 957,15;Cover assy BR463 RHD 2019 soft;21.04.2023;9408
926378;SK20;ZYLAK;20:16:41;5004809713;03.02.2023;204 800;PC;33 304,58;self-tapping screw M6x16,6 T30;03.02.2023;6817
